NOMBRE,GRAD_Y,GRAD_X
"SUPERMERCADO SPAR SIMON BOLIVAR",28.46234099,-16.27259300
"SUPERMERCADO SUPERCOR",28.45932899,-16.25416600
"NATUR HOUSE",28.44190023,-16.31363785
"SUPERMERCADO SPAR",28.44438459,-16.29770654
"SUPERMERCADO SPAR MARIA JIMENEZ",28.49432198,-16.22605520
"SUPERMERCADO SPAR BELGICA",28.46499509,-16.26696087
"CONGELADOS 5 OCEANOS",28.43323201,-16.31091158
"CONGELADOS 5 OCEANOS",28.47415403,-16.25197894
"PESCADERIA ALTAMAR",28.43701096,-16.30384179
"SALAZONES GOMEZ GONZALEZ",28.44631498,-16.28224837
"AUTOSERVICIO SANTOSKA",28.44098001,-16.29764465
"FRUTERIAS DE CALIDAD",28.44065064,-16.29671285
"PANADERIA SAN MATIAS RAMOS SANTOS",28.44014706,-16.29824212
"FRUTERIA EL EDEN",28.46790110,-16.25362089
"VIVERES ADASAT",28.47286701,-16.27827505
"GRANIER PANES ARTESANOS",28.46729291,-16.25557207
"FRUTERIA AIRAM",28.47216981,-16.27824672
"FRUTAS Y VERDURAS EL SOBRADILLO",28.44268649,-16.31639104
"CORTE MAGICO FRUTERIA",28.42712567,-16.30542164
"CARNICERIA TONO",28.42705597,-16.30622298
"CARNICERIA VARA DEL VEY",28.42797442,-16.30446531
"SUPERMERCADO SUPERDINO",28.45858499,-16.28514157
"SUPERMERCADO SPAR",28.43610238,-16.31661849
"CARNICERIA CHARCUTERIA PEDRO",28.46508000,-16.27412400
"CHARCUTERIA HOLANDESA",28.46674600,-16.25705900
"HERBOLARIO EDEN",28.47056800,-16.24996000
"HERBOLARIO FLOR DE LA VIDA",28.46856400,-16.26011000
"PANADERIA PERU",28.46511990,-16.27411500
"PROFESIONAL NUTRICION",28.46650290,-16.26084200
"VIVERES CANDELARIA",28.46831390,-16.25723500
"FRUTERIA PACO",28.46670946,-16.27383900
"PASTELERIA DEYECRI",28.44660414,-16.28304762
"PASTO Y BELLOTA",28.47053561,-16.25077796
"SUPERMERCADO ALTEZA EXPRESS",28.47255953,-16.24873417
MERKA,28.46927497,-16.25013665
"NATURALEZA SANA",28.47217671,-16.25205362
"FRUTAS Y VERDURAS EL PATRIARCA",28.47057454,-16.25105606
"PANADERIA PANARIA",28.46808515,-16.24800250
"AUTOSERVICIO LAS ADELFAS",28.50536064,-16.19296509
"PESCADERIA FONTANA",28.47065555,-16.25056482
"ULTRAMARINOS PEPA",28.46695605,-16.27918115
"SUPERMERCADO RADEVI",28.44524176,-16.30006814
"MINIMARKET LA PLAZA",28.44551450,-16.30448444
"GARPA NUTRICION SPORT",28.44552872,-16.30444616
"DULCERIA OLGA",28.44583602,-16.30408972
"SUPERMERCADO HIPERDINO",28.43133781,-16.32110127
"FRUTERIA ANDRES BAEZ",28.43244197,-16.32074354
"FRUTERIA LOS OLIVOS",28.43385292,-16.31999119
"CONGELADOS LA GALLEGA",28.43392349,-16.31996825
VIDA2FIT,28.43491604,-16.31970517
"HORNO DE PAN",28.44538682,-16.30947697
"HERBOLARIO AKORAN",28.44184903,-16.31442956
"PANADERIA ESENCIA",28.43536135,-16.31942483
"DAT 2010 BEBIDAS Y ALIMENTACION",28.46868069,-16.26391816
"FRUTERIA ELYFRUVE",28.44143954,-16.31440090
"CARNICERIA LA GALLEGA",28.43643514,-16.31965287
"SUPERMERCADO MERCADONA",28.42900283,-16.30458507
"BOUTIQUE DEL PAN COLON",28.43031871,-16.31884311
"FRUTERIA PERSAN LA PALMA",28.43569610,-16.30784390
TEJEDOR,28.43590442,-16.30761203
"VIVERES NONO",28.42446958,-16.29751090
