NOMBRE,GRAD_Y,GRAD_X
"MARY-ANN S CAKE N BURGER",28.4654114254,-16.2485412712
"BODEGON SAN FERNANDO",28.4547907009,-16.2752239155
"PIZZERIA ITACA",28.4596793621,-16.2741801432
"EL REY DE LOS PINCHITOS",28.4240047292,-16.3179538808
"MY WAY",28.4447400024,-16.3007295302
"EL TINOCO",28.4226494396,-16.3187732595
"CAFETERIA LA TERRACITA CAFE",28.4423812043,-16.2808153531
"LEROY MERLIN",28.4582975808,-16.3077483951
"2 PAC",28.4484930941,-16.2976476693
"VERA CRUZ",28.45016281,-16.29704791
"LA AMISTAD",28.44426599,-16.300021
"PEPE RAMOS II",28.5000658796,-16.2274979468
"CHARCUTERIA BAR JABUGO",28.46750399,-16.258724
"RINCON DE ANAGA",28.52400166,-16.15559408
"DOS BARRANCOS",28.5033805584,-16.2289070172
"FRONTERA II",28.4967293271,-16.2260955454
"LOS MONJES",28.4682624349,-16.2484190481
"LA GRANJA AZUL",28.46257799,-16.252894
"LOS PINCHITOS",28.5052425653,-16.1922308556
"LOS DOS JONAYS",28.4667207284,-16.2528840125
"LA TAHONA",28.46994299,-16.250798
"EL HORREO",28.4745517793,-16.2475957077
"TASCAFE LA MARINA",28.4729640665,-16.2476749618
"TASCA MIXTURA",28.4697634773,-16.2479680823
"EL COMBATE",28.46853314,-16.2517801
"BOMBA H",28.4473305573,-16.2981743285
"LA GASTROTECA",28.45876999,-16.256165
WINNIT,28.4661833118,-16.248656387
ONASSIS,28.45179168,-16.30129339
"PIZZERIA MERIDIANO BULEVAR",28.45672399,-16.258217
"SABORES DEL ARCO IRIS",28.44428299,-16.300318
"PERRITO DJ",28.4700102894,-16.2745369107
WINNIT,28.46739999,-16.252999
"PERRITO DJ",28.45344445,-16.29855106
"CASA TITO",28.4709532345,-16.2726878698
ESTUDIANTIL,28.46391899,-16.270567
"IKEA CAFETERIA",28.4597788008,-16.3067382654
"AREPERA LA GOMERA",28.438116366,-16.2979774362
PARTECAMINO,28.4250366189,-16.3179032916
REYNAREPA,28.4423306503,-16.3337142042
"EL COMANCHE",28.4366657663,-16.3071645079
"MCDONALD S",28.45662999,-16.258272
"MOLINOS DE VIENTO",28.4424213373,-16.3031556111
"MCDONALD S",28.47033698,-16.25134145
"KIOSCO PRINCIPE",28.468671,-16.250609
"GUARAPO II",28.4407728472,-16.3200776775
"EL PILAR",28.4238469998,-16.3184101378
"TASCA EL POLLITO",28.4441236998,-16.3185357315
"SAN ISIDRO",28.4532331948,-16.3010398652
"LOS ANDENES",28.4474554943,-16.3073555032
"MIO GELATO",28.46891801,-16.25141305
"TASCA LA LUNA",28.47005503,-16.25088568
"CARREFOUR TENERIFE ANAZA",28.4269193774,-16.3006519932
SAFFRON,28.46968699,-16.251514
"CAFETERIA HU NUESTRA SENORA DE LA CANDELARIA",28.4483722626,-16.2849210242
"CHINO SHANG HAI",28.4449871818,-16.3004267079
"TIO JUAN",28.4287823378,-16.3206513335
"TE ESPERO AQUI",28.4509086001,-16.2831450511
"DA STEFANO LA MARINA",28.4695602944,-16.2480075329
"TASCA LOS CHORROS",28.4697738108,-16.248018342
"BAR CLINICA SAN JUAN DE DIOS",28.4620733234,-16.2830423119
PRESTIGE,28.4690330738,-16.2507145953
"BODEGON CORREA",28.4490538114,-16.2878962535
"GLAMOUR COPAS",28.4691375052,-16.2486502471
"EL SIBARITA",28.4691945092,-16.2489979606
FEIJOO,28.451895237,-16.2864149293
"LOS MISMOS",28.4933308284,-16.2263769229
"EL CAÑAVERAL",28.4252391528,-16.3111921132
"DON JAMON",28.4797309841,-16.2459936187
"EL PRINCIPADO",28.4708038244,-16.254554938
"EL DIECISIETE",28.4702346758,-16.2572693485
"LA ESQUINA",28.45517983,-16.29755795
"EL CAIRO",28.46904941,-16.25035481
"CRUZ DEL SENOR",28.46503815,-16.27039612
"BAR SALUD",28.47124052,-16.2719864
"KIOSCO BAR DARSENA",28.4976205194,-16.2061793716
"FERRARO CAFE BAR PANINOTECA",28.471119654,-16.2495388108
"CASA CHICO",28.446364111,-16.3136478399
"LOS MAJUELOS",28.45357667,-16.29828922
"TASCA EL SIROCO",28.429261302,-16.3104939653
"EL RINCON DE LA ROSA",28.4702182469,-16.2502189618
"TASCA TABOR",28.4685194312,-16.2522178495
"LA ESQUINA",28.452657806,-16.2857305582
"MESON CASTELLANO",28.46808063,-16.25511684
"LA MURALLA",28.4725226533,-16.2475791747
"DA CANIO II",28.4656042062,-16.2635368603
ONE-WAY,28.4716680007,-16.2525841315
"CAFE Y PAN",28.4689591,-16.2503851
"LA GRAMOLA",28.4690564398,-16.2611600939
"LA MINA",28.4741692092,-16.2507543516
"LA ONCE",28.4620288273,-16.2523306016
"NAST CAFE",28.4659121314,-16.2708127866
"DA CANIO I",28.4651496353,-16.2636929032
"MAPANGO CLUB",28.4651991556,-16.2501384638
"SALON RECREATIVO CALVO SOTELO",28.4685575634,-16.2612369003
"MESON LA MURALLA",28.5053493742,-16.1913066361
"EL CAZADOR",28.4961231266,-16.2263994625
"LA PASADA",28.5041728218,-16.193003851
"BURGER MEL",28.4728817573,-16.2476534981
"MISHI SUCHI CLUB II",28.46721779,-16.25007191
"EL LIBRO EN BLANCO LIBRERIA CAFE",28.4683018582,-16.2599576285
"PARQUE GARCIA SANABRIA",28.4712481956,-16.2534137526
"THE CONCEPT BOUTIQUE COFFEE",28.4696339,-16.253161
"SEVEN BISTRO",28.4693466385,-16.2533161215
"LA MARINA",28.4686684404,-16.2482530238
"PIZZERIA BELLA ROMA",28.4686915409,-16.2483671602
"LOS CUATRO POSTES",28.4687125456,-16.2484903811
"BAR GASOLINERA DISA BALNEARIO I",28.4891421812,-16.2319639908
"BAR GASOLINERA DISA BALNEARIO II",28.4885922132,-16.2314845286
"ZUMERIA LAS INDIAS",28.4672594555,-16.2734198463
"PIZZERIA VIKOLI",28.47543039,-16.2490728
"ESTRELLA POLAR",28.4669571,-16.257539
"TASCA EL RINCON",28.4746946523,-16.2497495589
"LA MANIGUA",28.4784904636,-16.2439325871
MAKRO,28.4566835226,-16.3042163411
"LA COMPE BAR",28.47006241,-16.2633775
"LA GLORIETA",28.46579416,-16.26834499
"TU MINIBAR",28.46771757,-16.24809648
"LAS AREPAS DEL NEGRO MARIO",28.45644599,-16.25835
"LOS PARAGUITAS",28.4674998848,-16.247308872
FOROYFA,28.42435484,-16.29755846
"ZUMERIA DIAMANTE",28.5045996169,-16.1910890635
"CHARCUTERIA BAR PLAZA",28.46835963,-16.25105801
"MI CHARCUTERIA BAR MINI II",28.46579871,-16.24854373
"CASA PEDRO",28.440952955,-16.3159356766
"LA TACITA",28.4548000324,-16.2974143064
"PIZZERIA LA PAZ",28.46858366,-16.26093601
"RINCONCITO DE VALLESECO",28.4873702993,-16.2372965859
"DONA BANANA",28.425059,-16.30273833
"MERENDERO DON PEPE",28.4600152585,-16.3285567286
"RANCHO CANARIO",28.45178176,-16.29761325
"CAFETERIA SUPERMERCADO CARREFOUR",28.45708538,-16.2584513655
"DON PEROLO",28.46579799,-16.248543
"LA CUEVA",28.56214699,-16.290789
"EL FARO DE ORCHILLA",28.46785878,-16.26306838
"QUE SABROSON",28.45226389,-16.29875796
"EL LAGAR",28.42423707,-16.33421281
"ASADEROS SAN JERONIMO",28.4486548403,-16.2973334704
"NOLIMITS CLUB",28.4668351085,-16.2522957985
"BAMBU LOUNGE BAR",28.4540390307,-16.2685349459
"CAFE Y TE",28.4673904667,-16.2497059122
"DA LUIGI",28.46541519,-16.27009558
"LA COMUNIDAD",28.4193535,-16.32082437
"QUE SABROSON",28.43513035,-16.3196467157
"EL LIBANO",28.46768416,-16.26279563
"TABERNA EL TAPERIO",28.46861432,-16.26192527
"EL CHAPULIN",28.4684980786,-16.2518631524
"LOS CHAMOS",28.4481299311,-16.3003163801
"LOS COMPADRES",28.4650473408,-16.2491383197
"DAFNE COCINA GRIEGA",28.46825123,-16.25573594
"BODEGON FILLO",28.46839567,-16.27080381
"TASCA EL SILBO GOMERO",28.45908489,-16.30213916
"TASCA ITALO GUANCHE",28.46845899,-16.254739
"MERIDIANO BULEVAR",28.45736699,-16.25826
"POLLO PIKO RIKO",28.46316299,-16.251688
"LOS SABANALES",28.46613899,-16.24938
"EL PARRAL",28.4719124266,-16.2788026445
"LA ARENA",28.4704754392,-16.259875008
"BINGO EL CABO",28.4613610943,-16.2515128224
"GUACHINCHE LOS POLLOS",28.472804167,-16.2487482677
"HOSPITAL LA COLINA",28.4709112215,-16.2669198376
"BLUE DREAMS",28.4722772099,-16.2509602072
"DA GIANNI",28.4801114729,-16.2436497282
"MAS QUE PERRITOS",28.4592996064,-16.2649979637
"EL ROCIO",28.4715373822,-16.2474039906
"DOÑA PAPAYA",28.46815546,-16.25514581
"LA HORQUETA",28.4662913206,-16.2490705337
"EL ANDAMIO",28.4668475069,-16.2606605628
"L VOGUE",28.4562876032,-16.2548877954
"LA CUEVA CAPRICHOSA",28.4390515264,-16.3017843581
"LA TAQUERIA PADRISIMO",28.45653999,-16.258306
"EL PERNIL",28.46628581,-16.24893335
"BONGO ANAGA",28.4722030296,-16.2472765886
"NOODLE BOX SUSHI",28.4570642798,-16.2583308006
"PLANET FUN APOLO",28.4651848869,-16.2478331339
"CHARCUTERIA LA GARRIGA",28.4680505707,-16.2523997604
"LOS CAMINITOS DE VICENTE",28.5132268975,-16.2305285219
"DA CANIO SAN ANDRES",28.5056019513,-16.1916532841
"RINCON DE PESCADORES",28.5046121,-16.1919745069
"BLACK SWAN",28.47412902,-16.25257573
"EL CHORRO",28.504815284,-16.1933348312
"CERVECERIA LA SURENA",28.471541445,-16.2474364926
"CESAR CAFE",28.4901018244,-16.2390861891
"BON VIVANT",28.46934725,-16.25127213
"PLAZA ESPANA",28.46784161,-16.24745397
"EL PIKOTEO COCINA VASCA",28.47130321,-16.25737637
NIQQEI,28.46559398,-16.2488866185
"LA GRANJA",28.4602527502,-16.2648823756
"LOS LAGOS",28.466623879,-16.2525644856
"PIZZERIA O RAZIO",28.4681352614,-16.2488290382
"BOLERA MIRAMAR",28.4529164038,-16.2770882804
KFC,28.4571652767,-16.2584469081
"LA TABERNA GOMERA",28.46742599,-16.257785
"PIZZERIA D ANGELO",28.45542575,-16.29588417
"PIC NIC RAMBLA PULIDO",28.46789,-16.260555
"CUATRO CAMINOS",28.42391587,-16.33406739
"NATURE S",28.4566363491,-16.2585442976
"TOKYO RESTAURANTE JAPONES",28.465639865,-16.2561944415
"JC MURPHY",28.4649351944,-16.2488775898
"EL POLLO ABRASADO",28.4466098,-16.29845363
"LA SIFONERIA",28.4791546279,-16.2447870382
"BRISAS DE ANAGA",28.5121413587,-16.1896318474
"LOS DELFINES",28.4795193136,-16.2447730029
PAJOYPA,28.46689294,-16.2516769
WINNIT,28.46770644,-16.25495164
"LA MARINA",28.503868094,-16.1922555127
"LOS CHURRITOS",28.5035907663,-16.1927107996
"STRASSE TENERIFE",28.4565979342,-16.2547166783
"MI VENECIA",28.4664565587,-16.2573602325
"HELADOS SAN TELMO",28.4726788194,-16.2784499799
"DA CANIO III",28.4738611472,-16.2509471228
"MARIA LORENZO II",28.4423035766,-16.3336776748
"EL CAFE DEL CIRCULO",28.46719242,-16.25220441
PINKY,28.47109599,-16.249545
"LA CAMPINA",28.4491551574,-16.2963488891
"AGIS 84",28.4433478108,-16.3010167447
"CHURRERIA TOMAS",28.4462308439,-16.2994952685
MANATI,28.4437069763,-16.3105632038
"SAN GABRIEL",28.4643913715,-16.3276178328
"MAG CAFE BISTRO AUDITORIO",28.4562060222,-16.2513887228
"TABERNA EL CAMBULLON",28.46747236,-16.2481244
"SUSHI MORE",28.46743926,-16.25082884
